Run Number,Trace Number,Object.Slot,Timestep,Slot Value,Slot Name with Unit,Year,Month
42,42,Mead.Storage,08-31-2054 23:59:00,9101247,Storage (acre-ft),2054,August
42,42,Mead.Storage,09-30-2054 23:59:00,9226413,Storage (acre-ft),2054,September
42,42,Mead.Storage,10-31-2054 23:59:00,9551968,Storage (acre-ft),2054,October
42,42,Mead.Storage,11-30-2054 23:59:00,9773376,Storage (acre-ft),2054,November
42,42,Mead.Storage,12-31-2054 23:59:00,9950771,Storage (acre-ft),2054,December
42,42,Mead.Storage,01-31-2055 23:59:00,10007301,Storage (acre-ft),2055,January
42,42,Mead.Storage,02-28-2055 23:59:00,9928867,Storage (acre-ft),2055,February
42,42,Mead.Storage,03-31-2055 23:59:00,9764241,Storage (acre-ft),2055,March
42,42,Mead.Storage,04-30-2055 23:59:00,9481322,Storage (acre-ft),2055,April
42,42,Mead.Storage,05-31-2055 23:59:00,9267300,Storage (acre-ft),2055,May
42,42,Mead.Storage,06-30-2055 23:59:00,9061451,Storage (acre-ft),2055,June
42,42,Mead.Storage,07-31-2055 23:59:00,9059024,Storage (acre-ft),2055,July
42,42,Mead.Storage,08-31-2055 23:59:00,9214832,Storage (acre-ft),2055,August
42,42,Mead.Storage,09-30-2055 23:59:00,9277454,Storage (acre-ft),2055,September
42,42,Mead.Storage,10-31-2055 23:59:00,9550802,Storage (acre-ft),2055,October
42,42,Mead.Storage,11-30-2055 23:59:00,9720289,Storage (acre-ft),2055,November
42,42,Mead.Storage,12-31-2055 23:59:00,9851619,Storage (acre-ft),2055,December
42,42,Mead.Storage,01-31-2056 23:59:00,9863189,Storage (acre-ft),2056,January
42,42,Mead.Storage,02-29-2056 23:59:00,9757914,Storage (acre-ft),2056,February
42,42,Mead.Storage,03-31-2056 23:59:00,9616932,Storage (acre-ft),2056,March
42,42,Mead.Storage,04-30-2056 23:59:00,9298531,Storage (acre-ft),2056,April
42,42,Mead.Storage,05-31-2056 23:59:00,9064259,Storage (acre-ft),2056,May
42,42,Mead.Storage,06-30-2056 23:59:00,8832702,Storage (acre-ft),2056,June
42,42,Mead.Storage,07-31-2056 23:59:00,8831687,Storage (acre-ft),2056,July
42,42,Mead.Storage,08-31-2056 23:59:00,9008904,Storage (acre-ft),2056,August
42,42,Mead.Storage,09-30-2056 23:59:00,9054660,Storage (acre-ft),2056,September
42,42,Mead.Storage,10-31-2056 23:59:00,9292069,Storage (acre-ft),2056,October
42,42,Mead.Storage,11-30-2056 23:59:00,9467058,Storage (acre-ft),2056,November
42,42,Mead.Storage,12-31-2056 23:59:00,9587682,Storage (acre-ft),2056,December
42,42,Mead.Storage,01-31-2057 23:59:00,9681710,Storage (acre-ft),2057,January
42,42,Mead.Storage,02-28-2057 23:59:00,9645385,Storage (acre-ft),2057,February
42,42,Mead.Storage,03-31-2057 23:59:00,9524205,Storage (acre-ft),2057,March
42,42,Mead.Storage,04-30-2057 23:59:00,9164970,Storage (acre-ft),2057,April
42,42,Mead.Storage,05-31-2057 23:59:00,8966672,Storage (acre-ft),2057,May
42,42,Mead.Storage,06-30-2057 23:59:00,8817776,Storage (acre-ft),2057,June
42,42,Mead.Storage,07-31-2057 23:59:00,8772636,Storage (acre-ft),2057,July
42,42,Mead.Storage,08-31-2057 23:59:00,8930089,Storage (acre-ft),2057,August
42,42,Mead.Storage,09-30-2057 23:59:00,8982810,Storage (acre-ft),2057,September
42,42,Mead.Storage,10-31-2057 23:59:00,9281141,Storage (acre-ft),2057,October
42,42,Mead.Storage,11-30-2057 23:59:00,9439878,Storage (acre-ft),2057,November
42,42,Mead.Storage,12-31-2057 23:59:00,9543513,Storage (acre-ft),2057,December
42,42,Mead.Storage,01-31-2058 23:59:00,9685769,Storage (acre-ft),2058,January
42,42,Mead.Storage,02-28-2058 23:59:00,9699907,Storage (acre-ft),2058,February
42,42,Mead.Storage,03-31-2058 23:59:00,9611681,Storage (acre-ft),2058,March
42,42,Mead.Storage,04-30-2058 23:59:00,9315462,Storage (acre-ft),2058,April
42,42,Mead.Storage,05-31-2058 23:59:00,9128269,Storage (acre-ft),2058,May
42,42,Mead.Storage,06-30-2058 23:59:00,8965536,Storage (acre-ft),2058,June
42,42,Mead.Storage,07-31-2058 23:59:00,8942457,Storage (acre-ft),2058,July
42,42,Mead.Storage,08-31-2058 23:59:00,9161005,Storage (acre-ft),2058,August
42,42,Mead.Storage,09-30-2058 23:59:00,9271645,Storage (acre-ft),2058,September
42,42,Mead.Storage,10-31-2058 23:59:00,9552263,Storage (acre-ft),2058,October
42,42,Mead.Storage,11-30-2058 23:59:00,9737205,Storage (acre-ft),2058,November
42,42,Mead.Storage,12-31-2058 23:59:00,9856103,Storage (acre-ft),2058,December
42,42,Mead.Storage,01-31-2059 23:59:00,9953406,Storage (acre-ft),2059,January
42,42,Mead.Storage,02-28-2059 23:59:00,9921061,Storage (acre-ft),2059,February
42,42,Mead.Storage,03-31-2059 23:59:00,9920618,Storage (acre-ft),2059,March
42,42,Mead.Storage,04-30-2059 23:59:00,9716760,Storage (acre-ft),2059,April
42,42,Mead.Storage,05-31-2059 23:59:00,9488854,Storage (acre-ft),2059,May
42,42,Mead.Storage,06-30-2059 23:59:00,9312228,Storage (acre-ft),2059,June
42,42,Mead.Storage,07-31-2059 23:59:00,9323957,Storage (acre-ft),2059,July
42,42,Mead.Storage,08-31-2059 23:59:00,9422278,Storage (acre-ft),2059,August
42,42,Mead.Storage,09-30-2059 23:59:00,9487601,Storage (acre-ft),2059,September
42,42,Mead.Storage,10-31-2059 23:59:00,9745107,Storage (acre-ft),2059,October
42,42,Mead.Storage,11-30-2059 23:59:00,9929748,Storage (acre-ft),2059,November
42,42,Mead.Storage,12-31-2059 23:59:00,10147020,Storage (acre-ft),2059,December
42,42,Mead.Storage,01-31-2060 23:59:00,10010235,Storage (acre-ft),2060,January
42,42,Mead.Storage,02-29-2060 23:59:00,9825872,Storage (acre-ft),2060,February
42,42,Mead.Storage,03-31-2060 23:59:00,9435397,Storage (acre-ft),2060,March
42,42,Mead.Storage,04-30-2060 23:59:00,8971398,Storage (acre-ft),2060,April
42,42,Mead.Storage,05-31-2060 23:59:00,8571872,Storage (acre-ft),2060,May
42,42,Mead.Storage,06-30-2060 23:59:00,8059289,Storage (acre-ft),2060,June
42,42,Mead.Storage,07-31-2060 23:59:00,7724071,Storage (acre-ft),2060,July
42,42,Mead.Storage,08-31-2060 23:59:00,7852058,Storage (acre-ft),2060,August
42,42,Mead.Storage,09-30-2060 23:59:00,8023248,Storage (acre-ft),2060,September
42,42,Mead.Storage,10-31-2060 23:59:00,8306862,Storage (acre-ft),2060,October
42,42,Mead.Storage,11-30-2060 23:59:00,8474369,Storage (acre-ft),2060,November
42,42,Mead.Storage,12-31-2060 23:59:00,8743387,Storage (acre-ft),2060,December
42,42,Powell.Pool Elevation,01-31-2024 23:59:00,3572.00,Pool Elevation (ft),2024,January
42,42,Powell.Pool Elevation,02-29-2024 23:59:00,3569.87,Pool Elevation (ft),2024,February
42,42,Powell.Pool Elevation,03-31-2024 23:59:00,3567.73,Pool Elevation (ft),2024,March
42,42,Powell.Pool Elevation,04-30-2024 23:59:00,3574.87,Pool Elevation (ft),2024,April
42,42,Powell.Pool Elevation,05-31-2024 23:59:00,3602.14,Pool Elevation (ft),2024,May
42,42,Powell.Pool Elevation,06-30-2024 23:59:00,3627.47,Pool Elevation (ft),2024,June
42,42,Powell.Pool Elevation,07-31-2024 23:59:00,3631.96,Pool Elevation (ft),2024,July
42,42,Powell.Pool Elevation,08-31-2024 23:59:00,3630.03,Pool Elevation (ft),2024,August
42,42,Powell.Pool Elevation,09-30-2024 23:59:00,3629.78,Pool Elevation (ft),2024,September
42,42,Powell.Pool Elevation,10-31-2024 23:59:00,3629.75,Pool Elevation (ft),2024,October
42,42,Powell.Pool Elevation,11-30-2024 23:59:00,3628.56,Pool Elevation (ft),2024,November
42,42,Powell.Pool Elevation,12-31-2024 23:59:00,3626.23,Pool Elevation (ft),2024,December
42,42,Powell.Pool Elevation,01-31-2025 23:59:00,3622.47,Pool Elevation (ft),2025,January
42,42,Powell.Pool Elevation,02-28-2025 23:59:00,3619.36,Pool Elevation (ft),2025,February
42,42,Powell.Pool Elevation,03-31-2025 23:59:00,3616.11,Pool Elevation (ft),2025,March
42,42,Powell.Pool Elevation,04-30-2025 23:59:00,3614.69,Pool Elevation (ft),2025,April
42,42,Powell.Pool Elevation,05-31-2025 23:59:00,3619.59,Pool Elevation (ft),2025,May
42,42,Powell.Pool Elevation,06-30-2025 23:59:00,3622.08,Pool Elevation (ft),2025,June
42,42,Powell.Pool Elevation,07-31-2025 23:59:00,3619.14,Pool Elevation (ft),2025,July
42,42,Powell.Pool Elevation,08-31-2025 23:59:00,3614.81,Pool Elevation (ft),2025,August
42,42,Powell.Pool Elevation,09-30-2025 23:59:00,3612.87,Pool Elevation (ft),2025,September
42,42,Powell.Pool Elevation,10-31-2025 23:59:00,3611.21,Pool Elevation (ft),2025,October
42,42,Powell.Pool Elevation,11-30-2025 23:59:00,3608.33,Pool Elevation (ft),2025,November
42,42,Powell.Pool Elevation,12-31-2025 23:59:00,3604.82,Pool Elevation (ft),2025,December
42,42,Powell.Pool Elevation,01-31-2026 23:59:00,3604.04,Pool Elevation (ft),2026,January
42,42,Powell.Pool Elevation,02-28-2026 23:59:00,3602.44,Pool Elevation (ft),2026,February
42,42,Powell.Pool Elevation,03-31-2026 23:59:00,3600.86,Pool Elevation (ft),2026,March
42,42,Powell.Pool Elevation,04-30-2026 23:59:00,3604.59,Pool Elevation (ft),2026,April
42,42,Powell.Pool Elevation,05-31-2026 23:59:00,3626.43,Pool Elevation (ft),2026,May
42,42,Powell.Pool Elevation,06-30-2026 23:59:00,3646.88,Pool Elevation (ft),2026,June
42,42,Powell.Pool Elevation,07-31-2026 23:59:00,3650.86,Pool Elevation (ft),2026,July
42,42,Powell.Pool Elevation,08-31-2026 23:59:00,3649.06,Pool Elevation (ft),2026,August
42,42,Powell.Pool Elevation,09-30-2026 23:59:00,3648.02,Pool Elevation (ft),2026,September
42,42,Powell.Pool Elevation,10-31-2026 23:59:00,3647.94,Pool Elevation (ft),2026,October
42,42,Powell.Pool Elevation,11-30-2026 23:59:00,3646.67,Pool Elevation (ft),2026,November
42,42,Powell.Pool Elevation,12-31-2026 23:59:00,3644.41,Pool Elevation (ft),2026,December
42,42,Powell.Pool Elevation,01-31-2027 23:59:00,3640.86,Pool Elevation (ft),2027,January
42,42,Powell.Pool Elevation,02-28-2027 23:59:00,3637.87,Pool Elevation (ft),2027,February
42,42,Powell.Pool Elevation,03-31-2027 23:59:00,3634.86,Pool Elevation (ft),2027,March
42,42,Powell.Pool Elevation,04-30-2027 23:59:00,3633.52,Pool Elevation (ft),2027,April
42,42,Powell.Pool Elevation,05-31-2027 23:59:00,3637.72,Pool Elevation (ft),2027,May
42,42,Powell.Pool Elevation,06-30-2027 23:59:00,3639.23,Pool Elevation (ft),2027,June
42,42,Powell.Pool Elevation,07-31-2027 23:59:00,3636.17,Pool Elevation (ft),2027,July
42,42,Powell.Pool Elevation,08-31-2027 23:59:00,3631.97,Pool Elevation (ft),2027,August
42,42,Powell.Pool Elevation,09-30-2027 23:59:00,3629.39,Pool Elevation (ft),2027,September
42,42,Powell.Pool Elevation,10-31-2027 23:59:00,3627.69,Pool Elevation (ft),2027,October
42,42,Powell.Pool Elevation,11-30-2027 23:59:00,3624.93,Pool Elevation (ft),2027,November
42,42,Powell.Pool Elevation,12-31-2027 23:59:00,3621.60,Pool Elevation (ft),2027,December
42,42,Powell.Pool Elevation,01-31-2028 23:59:00,3618.45,Pool Elevation (ft),2028,January
42,42,Powell.Pool Elevation,02-29-2028 23:59:00,3616.38,Pool Elevation (ft),2028,February
42,42,Powell.Pool Elevation,03-31-2028 23:59:00,3613.91,Pool Elevation (ft),2028,March
42,42,Powell.Pool Elevation,04-30-2028 23:59:00,3612.56,Pool Elevation (ft),2028,April
42,42,Powell.Pool Elevation,05-31-2028 23:59:00,3617.45,Pool Elevation (ft),2028,May
42,42,Powell.Pool Elevation,06-30-2028 23:59:00,3632.55,Pool Elevation (ft),2028,June
42,42,Powell.Pool Elevation,07-31-2028 23:59:00,3634.48,Pool Elevation (ft),2028,July
42,42,Powell.Pool Elevation,08-31-2028 23:59:00,3631.77,Pool Elevation (ft),2028,August
42,42,Powell.Pool Elevation,09-30-2028 23:59:00,3630.85,Pool Elevation (ft),2028,September
42,42,Powell.Pool Elevation,10-31-2028 23:59:00,3630.54,Pool Elevation (ft),2028,October
42,42,Powell.Pool Elevation,11-30-2028 23:59:00,3628.69,Pool Elevation (ft),2028,November
42,42,Powell.Pool Elevation,12-31-2028 23:59:00,3625.76,Pool Elevation (ft),2028,December
42,42,Powell.Pool Elevation,01-31-2029 23:59:00,3622.41,Pool Elevation (ft),2029,January
42,42,Powell.Pool Elevation,02-28-2029 23:59:00,3620.33,Pool Elevation (ft),2029,February
42,42,Powell.Pool Elevation,03-31-2029 23:59:00,3619.76,Pool Elevation (ft),2029,March
42,42,Powell.Pool Elevation,04-30-2029 23:59:00,3619.98,Pool Elevation (ft),2029,April
42,42,Powell.Pool Elevation,05-31-2029 23:59:00,3629.67,Pool Elevation (ft),2029,May
42,42,Powell.Pool Elevation,06-30-2029 23:59:00,3635.27,Pool Elevation (ft),2029,June
42,42,Powell.Pool Elevation,07-31-2029 23:59:00,3633.37,Pool Elevation (ft),2029,July
42,42,Powell.Pool Elevation,08-31-2029 23:59:00,3630.90,Pool Elevation (ft),2029,August
42,42,Powell.Pool Elevation,09-30-2029 23:59:00,3629.16,Pool Elevation (ft),2029,September
42,42,Powell.Pool Elevation,10-31-2029 23:59:00,3627.84,Pool Elevation (ft),2029,October
42,42,Powell.Pool Elevation,11-30-2029 23:59:00,3625.79,Pool Elevation (ft),2029,November
42,42,Powell.Pool Elevation,12-31-2029 23:59:00,3623.03,Pool Elevation (ft),2029,December
42,42,Powell.Pool Elevation,01-31-2030 23:59:00,3618.96,Pool Elevation (ft),2030,January
42,42,Powell.Pool Elevation,02-28-2030 23:59:00,3615.33,Pool Elevation (ft),2030,February
42,42,Powell.Pool Elevation,03-31-2030 23:59:00,3612.60,Pool Elevation (ft),2030,March
42,42,Powell.Pool Elevation,04-30-2030 23:59:00,3613.64,Pool Elevation (ft),2030,April
42,42,Powell.Pool Elevation,05-31-2030 23:59:00,3629.52,Pool Elevation (ft),2030,May
42,42,Powell.Pool Elevation,06-30-2030 23:59:00,3659.24,Pool Elevation (ft),2030,June
42,42,Powell.Pool Elevation,07-31-2030 23:59:00,3673.72,Pool Elevation (ft),2030,July
42,42,Powell.Pool Elevation,08-31-2030 23:59:00,3674.60,Pool Elevation (ft),2030,August
42,42,Powell.Pool Elevation,09-30-2030 23:59:00,3674.44,Pool Elevation (ft),2030,September
42,42,Powell.Pool Elevation,10-31-2030 23:59:00,3674.19,Pool Elevation (ft),2030,October
42,42,Powell.Pool Elevation,11-30-2030 23:59:00,3673.38,Pool Elevation (ft),2030,November
42,42,Powell.Pool Elevation,12-31-2030 23:59:00,3671.48,Pool Elevation (ft),2030,December
42,42,Powell.Pool Elevation,01-31-2031 23:59:00,3668.94,Pool Elevation (ft),2031,January
42,42,Powell.Pool Elevation,02-28-2031 23:59:00,3666.65,Pool Elevation (ft),2031,February
42,42,Powell.Pool Elevation,03-31-2031 23:59:00,3665.32,Pool Elevation (ft),2031,March
42,42,Powell.Pool Elevation,04-30-2031 23:59:00,3665.58,Pool Elevation (ft),2031,April
42,42,Powell.Pool Elevation,05-31-2031 23:59:00,3670.95,Pool Elevation (ft),2031,May
42,42,Powell.Pool Elevation,06-30-2031 23:59:00,3673.04,Pool Elevation (ft),2031,June
42,42,Powell.Pool Elevation,07-31-2031 23:59:00,3670.65,Pool Elevation (ft),2031,July
42,42,Powell.Pool Elevation,08-31-2031 23:59:00,3667.41,Pool Elevation (ft),2031,August
42,42,Powell.Pool Elevation,09-30-2031 23:59:00,3665.74,Pool Elevation (ft),2031,September
42,42,Powell.Pool Elevation,10-31-2031 23:59:00,3664.63,Pool Elevation (ft),2031,October
42,42,Powell.Pool Elevation,11-30-2031 23:59:00,3663.61,Pool Elevation (ft),2031,November
42,42,Powell.Pool Elevation,12-31-2031 23:59:00,3661.49,Pool Elevation (ft),2031,December
42,42,Powell.Pool Elevation,01-31-2032 23:59:00,3658.61,Pool Elevation (ft),2032,January
42,42,Powell.Pool Elevation,02-29-2032 23:59:00,3656.00,Pool Elevation (ft),2032,February
42,42,Powell.Pool Elevation,03-31-2032 23:59:00,3653.73,Pool Elevation (ft),2032,March
42,42,Powell.Pool Elevation,04-30-2032 23:59:00,3653.58,Pool Elevation (ft),2032,April
42,42,Powell.Pool Elevation,05-31-2032 23:59:00,3653.65,Pool Elevation (ft),2032,May
42,42,Powell.Pool Elevation,06-30-2032 23:59:00,3652.08,Pool Elevation (ft),2032,June
42,42,Powell.Pool Elevation,07-31-2032 23:59:00,3648.62,Pool Elevation (ft),2032,July
42,42,Powell.Pool Elevation,08-31-2032 23:59:00,3644.97,Pool Elevation (ft),2032,August
42,42,Powell.Pool Elevation,09-30-2032 23:59:00,3642.28,Pool Elevation (ft),2032,September
42,42,Powell.Pool Elevation,10-31-2032 23:59:00,3639.49,Pool Elevation (ft),2032,October
42,42,Powell.Pool Elevation,11-30-2032 23:59:00,3636.63,Pool Elevation (ft),2032,November
42,42,Powell.Pool Elevation,12-31-2032 23:59:00,3632.73,Pool Elevation (ft),2032,December
42,42,Powell.Pool Elevation,01-31-2033 23:59:00,3631.19,Pool Elevation (ft),2033,January
42,42,Powell.Pool Elevation,02-28-2033 23:59:00,3629.05,Pool Elevation (ft),2033,February
42,42,Powell.Pool Elevation,03-31-2033 23:59:00,3626.37,Pool Elevation (ft),2033,March
42,42,Powell.Pool Elevation,04-30-2033 23:59:00,3627.54,Pool Elevation (ft),2033,April
42,42,Powell.Pool Elevation,05-31-2033 23:59:00,3643.12,Pool Elevation (ft),2033,May
42,42,Powell.Pool Elevation,06-30-2033 23:59:00,3658.66,Pool Elevation (ft),2033,June
42,42,Powell.Pool Elevation,07-31-2033 23:59:00,3661.50,Pool Elevation (ft),2033,July
42,42,Powell.Pool Elevation,08-31-2033 23:59:00,3659.84,Pool Elevation (ft),2033,August
42,42,Powell.Pool Elevation,09-30-2033 23:59:00,3658.71,Pool Elevation (ft),2033,September
42,42,Powell.Pool Elevation,10-31-2033 23:59:00,3658.56,Pool Elevation (ft),2033,October
42,42,Powell.Pool Elevation,11-30-2033 23:59:00,3657.46,Pool Elevation (ft),2033,November
42,42,Powell.Pool Elevation,12-31-2033 23:59:00,3655.49,Pool Elevation (ft),2033,December
42,42,Powell.Pool Elevation,01-31-2034 23:59:00,3652.75,Pool Elevation (ft),2034,January
42,42,Powell.Pool Elevation,02-28-2034 23:59:00,3650.19,Pool Elevation (ft),2034,February
42,42,Powell.Pool Elevation,03-31-2034 23:59:00,3648.53,Pool Elevation (ft),2034,March
42,42,Powell.Pool Elevation,04-30-2034 23:59:00,3648.35,Pool Elevation (ft),2034,April
42,42,Powell.Pool Elevation,05-31-2034 23:59:00,3654.10,Pool Elevation (ft),2034,May
42,42,Powell.Pool Elevation,06-30-2034 23:59:00,3666.65,Pool Elevation (ft),2034,June
42,42,Powell.Pool Elevation,07-31-2034 23:59:00,3665.32,Pool Elevation (ft),2034,July
42,42,Powell.Pool Elevation,08-31-2034 23:59:00,3664.14,Pool Elevation (ft),2034,August
42,42,Powell.Pool Elevation,09-30-2034 23:59:00,3662.51,Pool Elevation (ft),2034,September
42,42,Powell.Pool Elevation,10-31-2034 23:59:00,3661.72,Pool Elevation (ft),2034,October
42,42,Powell.Pool Elevation,11-30-2034 23:59:00,3659.75,Pool Elevation (ft),2034,November
42,42,Powell.Pool Elevation,12-31-2034 23:59:00,3657.90,Pool Elevation (ft),2034,December
42,42,Powell.Pool Elevation,01-31-2035 23:59:00,3654.49,Pool Elevation (ft),2035,January
42,42,Powell.Pool Elevation,02-28-2035 23:59:00,3651.67,Pool Elevation (ft),2035,February
42,42,Powell.Pool Elevation,03-31-2035 23:59:00,3649.93,Pool Elevation (ft),2035,March
42,42,Powell.Pool Elevation,04-30-2035 23:59:00,3650.90,Pool Elevation (ft),2035,April
42,42,Powell.Pool Elevation,05-31-2035 23:59:00,3663.65,Pool Elevation (ft),2035,May
42,42,Powell.Pool Elevation,06-30-2035 23:59:00,3684.32,Pool Elevation (ft),2035,June
42,42,Powell.Pool Elevation,07-31-2035 23:59:00,3693.04,Pool Elevation (ft),2035,July
42,42,Powell.Pool Elevation,08-31-2035 23:59:00,3691.92,Pool Elevation (ft),2035,August
42,42,Powell.Pool Elevation,09-30-2035 23:59:00,3690.22,Pool Elevation (ft),2035,September
42,42,Powell.Pool Elevation,10-31-2035 23:59:00,3688.32,Pool Elevation (ft),2035,October
42,42,Powell.Pool Elevation,11-30-2035 23:59:00,3686.71,Pool Elevation (ft),2035,November
42,42,Powell.Pool Elevation,12-31-2035 23:59:00,3684.60,Pool Elevation (ft),2035,December
42,42,Powell.Pool Elevation,01-31-2036 23:59:00,3682.96,Pool Elevation (ft),2036,January
42,42,Powell.Pool Elevation,02-29-2036 23:59:00,3680.41,Pool Elevation (ft),2036,February
42,42,Powell.Pool Elevation,03-31-2036 23:59:00,3677.75,Pool Elevation (ft),2036,March
42,42,Powell.Pool Elevation,04-30-2036 23:59:00,3677.13,Pool Elevation (ft),2036,April
42,42,Powell.Pool Elevation,05-31-2036 23:59:00,3682.99,Pool Elevation (ft),2036,May
42,42,Powell.Pool Elevation,06-30-2036 23:59:00,3687.68,Pool Elevation (ft),2036,June
42,42,Powell.Pool Elevation,07-31-2036 23:59:00,3687.06,Pool Elevation (ft),2036,July
42,42,Powell.Pool Elevation,08-31-2036 23:59:00,3681.84,Pool Elevation (ft),2036,August
42,42,Powell.Pool Elevation,09-30-2036 23:59:00,3678.31,Pool Elevation (ft),2036,September
42,42,Powell.Pool Elevation,10-31-2036 23:59:00,3676.40,Pool Elevation (ft),2036,October
42,42,Powell.Pool Elevation,11-30-2036 23:59:00,3674.26,Pool Elevation (ft),2036,November
42,42,Powell.Pool Elevation,12-31-2036 23:59:00,3671.68,Pool Elevation (ft),2036,December
42,42,Powell.Pool Elevation,01-31-2037 23:59:00,3668.89,Pool Elevation (ft),2037,January
